Filename,Actual,Predicted,Title,Author
51899-0.txt,1951,1939.9495086023624,Loafing Along Death Valley Trails,William Caruthers
51899-8.txt,1951,1939.9459871685362,Loafing Along Death Valley Trails,William Caruthers
51976-0.txt,1956,1928.688337802638,The First Quarter-Century of Steam Locomotives in North America,Smith Hempstone Oliver
52179-0.txt,1969,1920.2378381733067,The Geologic Story of Palo Duro Canyon,William A. Matthews
52179-8.txt,1969,1920.2377858148743,The Geologic Story of Palo Duro Canyon,William A. Matthews
52239-0.txt,1963,1913.146437106371,Colonial Homes in North Carolina,John V. Allcott
52239-8.txt,1963,1913.1464371063705,Colonial Homes in North Carolina,John V. Allcott
52254-0.txt,1953,1910.7140584888064,The Brownie Scouts at Windmill Farm,Mildred A. Wirt
52255-0.txt,1951,1910.262747387091,The Brownie Scouts and Their Tree House,Mildred A. Wirt
52298-0.txt,1996,1906.6877374947737,Budge & Toddie,John Habberton
52325-0.txt,1965,1931.59757744522,The Geologic Story of Colorado National Monument,S. W. Lohman
52325-8.txt,1965,1931.6129084336594,The Geologic Story of Colorado National Monument,S. W. Lohman
52382-8.txt,1956,1908.932324726021,Studies of Birds Killed in Nocturnal Migration,Harrison B. Tordoff
52397-8.txt,1957,1906.8564396657882,Motor Matt's Short Circuit,Stanley R. Matthews
52398-0.txt,1950,1932.127118211486,Silver Queen,Caroline Bancroft
52532-0.txt,1957,1927.499352607147,"Saguaro National Monument, Arizona",Napier Shelton
52532-8.txt,1957,1927.499352607147,"Saguaro National Monument, Arizona",Napier Shelton
52574.txt,1960,1914.2207365749289,Third Planet,Murray Leinster
52650-0.txt,1961,1924.5592719268334,"Hear Me, Pilate!",William LeGette Blythe
52650-8.txt,1961,1924.547221422911,"Hear Me, Pilate!",William LeGette Blythe
52713-8.txt,1963,1889.7669644200614,Ireland under the Tudors. Volume 3 (of 3),Richard Bagwell
52760-0.txt,1970,1925.6092673987987,Campaign for Petersburg,Richard Wayne Lykes
52838-0.txt,1968,1910.7265118402509,Creation of the Teton Landscape,J. D. Love
52839-0.txt,1964,1934.7540278888614,Texas Rocks and Minerals,Roselle M. Girard
52848-0.txt,1961,1907.5748289985004,Space Nomads,Lincoln LaPaz
52971-0.txt,1956,1907.6745882498353,The Indians of Carlsbad Caverns National Park,Jack R. Williams
53032-0.txt,1999,1912.762316485284,William—An Englishman,Cicely Hamilton
53198-0.txt,1950,1906.6226627269575,Penny Allen and the Mystery of the Hidden Treasure,Jean Lyttleton McKechnie
